site_id,datetime,PRES,TSOIL,SOILW,WEASD,SNOD,ICETK
ABBY,2024-11-01T00:00:00Z,95897.1962890625,279.28577423095703,0.3036250174045563,0,0,0
BARR,2024-11-01T00:00:00Z,102142.1953125,NA,NA,NA,NA,0
BART,2024-11-01T00:00:00Z,94918.595703125,285.4695281982422,0.2537500150501728,0,0,0
BLAN,2024-11-01T00:00:00Z,99236.595703125,291.12077713012695,0.1803750079125166,0,0,0
BONA,2024-11-01T00:00:00Z,96612.396484375,267.22578048706055,0.38100001960992813,28.75,0.29249998554587364,0
CLBJ,2024-11-01T00:00:00Z,98580.796875,291.29077529907227,0.19662501104176044,0,0,0
CPER,2024-11-01T00:00:00Z,82960.99609375,279.6670227050781,0.08275000378489494,0,0,0
DCFS,2024-11-01T00:00:00Z,95872.197265625,276.3457794189453,0.14525001123547554,0.125,0.0012499999720603228,0
DEJU,2024-11-01T00:00:00Z,94244.197265625,266.43952560424805,0.35362500697374344,21,0.2012499887496233,0
DELA,2024-11-01T00:00:00Z,101398.396484375,295.74202728271484,0.17587500996887684,0,0,0
DSNY,2024-11-01T00:00:00Z,101580.9970703125,296.81452560424805,0.11637500487267971,0,0,0
GRSM,2024-11-01T00:00:00Z,91992.9951171875,287.61452865600586,0.2558750119060278,0,0,0
GUAN,2024-11-01T00:00:00Z,99872.796875,296.5732765197754,0.3503750152885914,0,0,0
HARV,2024-11-01T00:00:00Z,98086.5947265625,289.0432777404785,0.18687500804662704,0,0,0
HEAL,2024-11-01T00:00:00Z,92699.5966796875,266.4770202636719,0.3866250179708004,17,0.1687500011175871,0
JERC,2024-11-01T00:00:00Z,101407.396484375,295.4207763671875,0.0895000034943223,0,0,0
JORN,2024-11-01T00:00:00Z,86178.794921875,288.98452377319336,0.08075000159442425,0,0,0
KONA,2024-11-01T00:00:00Z,97496.396484375,285.16701889038086,0.24375000968575478,0,0,0
KONZ,2024-11-01T00:00:00Z,97496.396484375,285.16701889038086,0.24375000968575478,0,0,0
LAJA,2024-11-01T00:00:00Z,99872.796875,296.5732765197754,0.3503750152885914,0,0,0
LENO,2024-11-01T00:00:00Z,101263.396484375,295.29077529907227,0.11337500531226397,0,0,0
MLBS,2024-11-01T00:00:00Z,93999.5966796875,288.05827713012695,0.20662501081824303,0,0,0
MOAB,2024-11-01T00:00:00Z,79609.9970703125,278.4332733154297,0.22125001065433025,0,0,0
NIWO,2024-11-01T00:00:00Z,73676.1953125,273.87828063964844,0.18337501026690006,2.875,0.024999999441206455,0
NOGP,2024-11-01T00:00:00Z,94919.7958984375,277.30077362060547,0.1322500016540289,0,0,0
OAES,2024-11-01T00:00:00Z,95919.99609375,289.27452087402344,0.09100000560283661,0,0,0
ONAQ,2024-11-01T00:00:00Z,81988.7958984375,279.7457809448242,0.11587500385940075,0,0,0
ORNL,2024-11-01T00:00:00Z,97481.3955078125,291.61202239990234,0.22500000707805157,0,0,0
OSBS,2024-11-01T00:00:00Z,101692.3955078125,296.4670295715332,0.11787500698119402,0,0,0
PUUM,2024-11-01T00:00:00Z,81086.39453125,292.3532829284668,0.2551250085234642,0,0,0
RMNP,2024-11-01T00:00:00Z,74137.595703125,273.37078857421875,0.17525000870227814,3.125,0.026249999413266778,0
SCBI,2024-11-01T00:00:00Z,99236.595703125,291.12077713012695,0.1803750079125166,0,0,0
SERC,2024-11-01T00:00:00Z,101577.9951171875,NA,NA,NA,NA,0
SJER,2024-11-01T00:00:00Z,94455.1962890625,285.04203033447266,0.04700000211596489,0,0,0
SOAP,2024-11-01T00:00:00Z,94455.1962890625,285.04203033447266,0.04700000211596489,0,0,0
SRER,2024-11-01T00:00:00Z,89946.3955078125,291.3882827758789,0.087250005453825,0,0,0
STEI,2024-11-01T00:00:00Z,96226.3955078125,278.00952911376953,0.24512500874698162,0,0,0
STER,2024-11-01T00:00:00Z,87063.3974609375,281.84828186035156,0.07287500612437725,0,0,0
TALL,2024-11-01T00:00:00Z,100957.1962890625,295.2370300292969,0.1460000043734908,0,0,0
TEAK,2024-11-01T00:00:00Z,80036.3955078125,278.2245292663574,0.04800000041723251,0,0,0
TOOL,2024-11-01T00:00:00Z,88839.3955078125,264.63827896118164,0.3473750129342079,29,0.28125,0
TREE,2024-11-01T00:00:00Z,96226.3955078125,278.00952911376953,0.24512500874698162,0,0,0
UKFS,2024-11-01T00:00:00Z,98751.3955078125,285.5207748413086,0.20600001141428947,0,0,0
UNDE,2024-11-01T00:00:00Z,95845.1953125,277.16202545166016,0.2472500130534172,1,0.007499999832361937,0
WOOD,2024-11-01T00:00:00Z,95872.197265625,276.3457794189453,0.14525001123547554,0.125,0.0012499999720603228,0
WREF,2024-11-01T00:00:00Z,91516.1953125,277.3857765197754,0.35187501832842827,4.25,0.014999999664723873,0
YELL,2024-11-01T00:00:00Z,75629.595703125,270.67952728271484,0.1601250097155571,4.5,0.03624999918974936,0
ABBY,2024-11-02T00:00:00Z,96027.3701171875,280.0203437805176,0.2808750160038471,0,0,0
BARR,2024-11-02T00:00:00Z,101383.1708984375,NA,NA,NA,NA,0
BART,2024-11-02T00:00:00Z,95839.171875,281.4790916442871,0.25562500953674316,0,0,0
BLAN,2024-11-02T00:00:00Z,100002.970703125,287.97658920288086,0.18487500585615635,0,0,0
BONA,2024-11-02T00:00:00Z,95504.171875,267.6878433227539,0.3813750185072422,29,0.2837499976158142,0
CLBJ,2024-11-02T00:00:00Z,98409.373046875,292.3228454589844,0.1801250074058771,0,0,0
CPER,2024-11-02T00:00:00Z,82855.5703125,280.30034255981445,0.05887500382959843,0,0,0
DCFS,2024-11-02T00:00:00Z,95850.5712890625,275.71159744262695,0.08337500412017107,0.875,0,0
DEJU,2024-11-02T00:00:00Z,93192.970703125,267.05284118652344,0.35475001484155655,19,0.1899999976158142,0
DELA,2024-11-02T00:00:00Z,101514.970703125,294.64409255981445,0.17975000850856304,0,0,0
DSNY,2024-11-02T00:00:00Z,101518.1708984375,296.5528450012207,0.13225000724196434,0,0,0
GRSM,2024-11-02T00:00:00Z,92081.771484375,287.5265922546387,0.25175001472234726,0,0,0
