site_id,datetime,PRES,TSOIL,SOILW,WEASD,SNOD,ICETK
ABBY,2024-01-01T00:00:00Z,97301.087890625,276.81049728393555,0.26225001737475395,0,0,0
BARR,2024-01-01T00:00:00Z,103443.8876953125,NA,NA,25.875,0.07999999821186066,0.677499994635582
BART,2024-01-01T00:00:00Z,95049.48828125,273.44799041748047,0.3068750165402889,3,0.0274999993853271,0
BLAN,2024-01-01T00:00:00Z,98943.2880859375,276.404239654541,0.2915000170469284,0,0,0
BONA,2024-01-01T00:00:00Z,97573.2880859375,264.1192436218262,0.40287502482533455,62,0.6087500005960464,0
CLBJ,2024-01-01T00:00:00Z,99109.2890625,280.2079887390137,0.22400000877678394,0,0,0
CPER,2024-01-01T00:00:00Z,83158.287109375,272.99174880981445,0.13875001296401024,0,0,0
DCFS,2024-01-01T00:00:00Z,95924.6884765625,267.7617492675781,0.23787501081824303,7.875,0.07874999847263098,0
DEJU,2024-01-01T00:00:00Z,95252.6884765625,262.17424392700195,0.37400001287460327,48,0.4699999988079071,0
DELA,2024-01-01T00:00:00Z,101539.2880859375,282.0504951477051,0.22600001096725464,0,0,0
DSNY,2024-01-01T00:00:00Z,101878.8876953125,287.8267478942871,0.1543750036507845,0,0,0
GRSM,2024-01-01T00:00:00Z,91313.0888671875,275.479248046875,0.2746250107884407,0,0,0
GUAN,2024-01-01T00:00:00Z,100521.0869140625,297.1204948425293,0.13475000485777855,0,0,0
HARV,2024-01-01T00:00:00Z,98195.0869140625,275.4142417907715,0.2970000095665455,0,0,0
HEAL,2024-01-01T00:00:00Z,93588.2880859375,263.1429977416992,0.4062500149011612,38,0.3762499988079071,0
JERC,2024-01-01T00:00:00Z,101423.6884765625,283.76049041748047,0.1732500083744526,0,0,0
JORN,2024-01-01T00:00:00Z,86458.888671875,280.24299240112305,0.1751250121742487,0,0,0
KONA,2024-01-01T00:00:00Z,98014.888671875,274.5929870605469,0.2917500250041485,0,0,0
KONZ,2024-01-01T00:00:00Z,98014.888671875,274.5929870605469,0.2917500250041485,0,0,0
LAJA,2024-01-01T00:00:00Z,100521.0869140625,297.1204948425293,0.13475000485777855,0,0,0
LENO,2024-01-01T00:00:00Z,101396.88671875,282.22549057006836,0.23675001226365566,0,0,0
MLBS,2024-01-01T00:00:00Z,93364.4873046875,274.7879943847656,0.2808750122785568,1,0.009999999776482582,0
MOAB,2024-01-01T00:00:00Z,79833.6884765625,272.8892478942871,0.2523750141263008,0,0,0
NIWO,2024-01-01T00:00:00Z,73830.287109375,270.7592430114746,0.4333750195801258,14.75,0.13499999977648258,0
NOGP,2024-01-01T00:00:00Z,95009.6884765625,268.4317398071289,0.18725000694394112,0,0,0
OAES,2024-01-01T00:00:00Z,96482.0888671875,277.20799255371094,0.20687501691281796,0,0,0
ONAQ,2024-01-01T00:00:00Z,82259.888671875,274.0929946899414,0.2135000117123127,0,0,0
ORNL,2024-01-01T00:00:00Z,97246.2880859375,277.3529968261719,0.28025001659989357,0,0,0
OSBS,2024-01-01T00:00:00Z,101841.8876953125,285.78174591064453,0.15087500773370266,0,0,0
